Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,0,4,0,8,8,0,0,2,32,2,8,8,16,8,0,244,0.8360738754272461,N/A,N/A,UP,0,2
2,8,4,8,8,32,2,2,2,16,8,0,8,0,0,0,244,0.6415979862213135,N/A,N/A,LEFT,0,7
2,8,4,8,8,32,4,0,2,16,8,0,8,2,0,0,248,0.6579360961914062,N/A,N/A,UP,0,13
2,8,8,8,8,32,8,0,2,16,2,0,8,2,0,0,256,0.8485019207000732,N/A,N/A,LEFT,0,10
2,16,8,0,8,32,8,4,2,16,2,0,8,2,0,0,272,0.634390115737915,N/A,N/A,UP,0,7
2,16,16,4,8,32,2,0,2,16,0,2,8,2,0,0,288,0.8737998008728027,N/A,N/A,LEFT,0,11
2,32,4,0,8,32,2,0,2,16,2,0,8,2,2,0,320,0.7716448307037354,N/A,N/A,DOWN,0,14
2,0,0,0,8,64,4,2,2,16,2,0,8,2,4,0,388,0.5404150485992432,N/A,N/A,RIGHT,0,7
0,2,0,2,8,64,4,2,0,2,16,2,0,8,2,4,388,0.727186918258667,N/A,N/A,UP,0,1
8,2,4,4,0,64,16,2,0,2,2,4,0,8,2,0,392,0.7563278675079346,N/A,N/A,DOWN,0,14
0,2,0,0,2,64,4,4,0,2,16,2,8,8,4,4,396,0.7462339401245117,N/A,N/A,LEFT,0,4
2,0,2,0,2,64,8,0,2,16,2,0,16,8,0,0,428,0.7632949352264404,N/A,N/A,LEFT,0,2
4,0,0,0,2,64,8,0,2,16,2,0,16,8,2,0,432,0.5727541446685791,N/A,N/A,DOWN,0,14
0,0,0,0,4,64,0,0,4,16,8,0,16,8,4,2,440,0.5410099029541016,N/A,N/A,UP,0,15
8,64,8,2,16,16,4,2,0,8,0,0,0,0,0,0,448,0.8309569358825684,N/A,N/A,DOWN,0,7
0,0,0,0,0,64,0,0,8,16,8,2,16,8,4,4,452,0.5671401023864746,N/A,N/A,LEFT,0,11
0,0,0,0,64,0,0,2,8,16,8,2,16,8,8,0,460,0.7633321285247803,N/A,N/A,LEFT,0,7
2,0,0,0,64,2,0,0,8,16,8,2,16,16,0,0,476,0.6687400341033936,N/A,N/A,LEFT,0,0
2,0,0,0,64,2,0,2,8,16,8,2,32,0,0,0,508,0.7946128845214844,N/A,N/A,RIGHT,0,7
