Val0,Val1,Val2,Val3,Val4,Val5,Val6,Val7,Val8,Val9,Val10,Val11,Val12,Val13,Val14,Val15,Score,Time,Agent,AgentHeur,Move,Trial,RandTilePos
2,128,2,0,4,4,2,0,8,0,0,0,32,0,0,0,880,0.4284379482269287,N/A,N/A,LEFT,0,6
2,128,2,0,8,2,0,0,8,0,0,0,32,0,2,0,888,0.41460108757019043,N/A,N/A,UP,0,14
2,128,4,0,16,2,0,0,32,0,2,0,0,0,0,0,908,0.4628159999847412,N/A,N/A,DOWN,0,10
0,0,2,0,2,0,0,0,16,128,4,0,32,2,2,0,908,0.40310096740722656,N/A,N/A,RIGHT,0,2
0,2,0,2,0,0,0,2,0,16,128,4,0,0,32,4,912,0.44458603858947754,N/A,N/A,DOWN,0,1
0,0,0,0,0,0,0,0,0,2,128,4,2,16,32,8,924,0.23876404762268066,N/A,N/A,LEFT,0,12
0,0,2,0,0,0,0,0,2,128,4,0,2,16,32,8,924,0.3943197727203369,N/A,N/A,DOWN,0,2
0,0,0,2,0,0,2,0,0,128,4,0,4,16,32,8,928,0.37364768981933594,N/A,N/A,RIGHT,0,3
4,0,0,2,0,0,0,2,0,0,128,4,4,16,32,8,928,0.39706969261169434,N/A,N/A,UP,0,0
8,16,128,4,0,0,32,4,0,0,0,8,0,4,0,0,940,0.37657904624938965,N/A,N/A,UP,0,13
8,16,128,8,2,4,32,8,0,0,0,0,0,0,0,0,948,0.17753911018371582,N/A,N/A,UP,0,4
8,16,128,16,2,4,32,0,0,0,2,0,0,0,0,0,964,0.24289917945861816,N/A,N/A,LEFT,0,10
8,16,128,16,2,4,32,0,2,0,0,0,0,2,0,0,964,0.28286314010620117,N/A,N/A,UP,0,13
8,16,128,16,4,4,32,0,2,2,0,0,0,0,0,0,968,0.270233154296875,N/A,N/A,LEFT,0,8
8,16,128,16,8,32,2,0,4,0,0,0,0,0,0,0,980,0.28333592414855957,N/A,N/A,UP,0,6
16,16,128,16,4,32,2,0,0,0,0,0,0,0,0,2,996,0.39087510108947754,N/A,N/A,RIGHT,0,15
0,32,128,16,0,4,32,2,0,0,2,0,0,0,0,2,1028,0.39536213874816895,N/A,N/A,DOWN,0,10
0,0,0,0,0,0,128,0,0,32,32,16,2,4,2,4,1032,0.26963305473327637,N/A,N/A,RIGHT,0,12
2,0,0,0,0,0,0,128,0,0,64,16,2,4,2,4,1096,0.37743711471557617,N/A,N/A,UP,0,0
4,4,64,128,0,0,2,16,0,0,2,4,0,0,0,0,1100,0.43328213691711426,N/A,N/A,DOWN,0,10
0,0,0,0,0,0,0,128,0,2,64,16,4,4,4,4,1104,0.3451840877532959,N/A,N/A,RIGHT,0,9
0,0,0,0,0,0,2,128,0,2,64,16,0,0,8,8,1120,0.4603080749511719,N/A,N/A,RIGHT,0,6
0,0,0,0,0,0,2,128,0,2,64,16,0,4,0,16,1136,0.45798516273498535,N/A,N/A,UP,0,13
0,2,2,128,0,4,64,32,0,0,2,0,0,0,0,0,1168,0.3614158630371094,N/A,N/A,LEFT,0,10
4,128,0,2,4,64,32,0,2,0,0,0,0,0,0,0,1172,0.42652320861816406,N/A,N/A,UP,0,3
8,128,32,2,2,64,0,0,0,0,0,0,0,0,2,0,1180,0.41696786880493164,N/A,N/A,LEFT,0,14
8,128,32,2,2,64,0,0,0,0,0,0,2,0,0,2,1180,0.41904616355895996,N/A,N/A,UP,0,15
8,128,32,4,4,64,0,0,0,0,4,0,0,0,0,0,1188,0.3916506767272949,N/A,N/A,LEFT,0,10
8,128,32,4,4,64,0,0,4,0,0,2,0,0,0,0,1188,0.37929701805114746,N/A,N/A,UP,0,11
8,128,32,4,8,64,0,2,0,0,0,0,0,2,0,0,1196,0.3715672492980957,N/A,N/A,UP,0,13
16,128,32,4,0,64,0,2,2,2,0,0,0,0,0,0,1212,0.3489100933074951,N/A,N/A,LEFT,0,8
16,128,32,4,64,2,0,2,4,0,0,0,0,0,0,0,1216,0.2668921947479248,N/A,N/A,RIGHT,0,7
16,128,32,4,0,0,64,4,2,0,0,4,0,0,0,0,1220,0.3486900329589844,N/A,N/A,UP,0,8
16,128,32,8,2,0,64,4,0,0,0,0,2,0,0,0,1228,0.3488960266113281,N/A,N/A,UP,0,12
16,128,32,8,4,0,64,4,0,0,0,4,0,0,0,0,1232,0.40135979652404785,N/A,N/A,UP,0,11
16,128,32,8,4,0,64,8,0,0,4,0,0,0,0,0,1240,0.3761301040649414,N/A,N/A,UP,0,10
16,128,32,16,4,0,64,0,0,0,4,0,0,0,0,2,1256,0.3090989589691162,N/A,N/A,LEFT,0,15
16,128,32,16,4,64,0,2,4,0,0,0,2,0,0,0,1256,0.27903008460998535,N/A,N/A,UP,0,7
16,128,32,16,8,64,2,2,2,0,0,0,0,0,0,0,1264,0.20616793632507324,N/A,N/A,LEFT,0,6
16,128,32,16,8,64,4,0,2,0,0,0,2,0,0,0,1268,0.20383095741271973,N/A,N/A,UP,0,12
16,128,32,16,8,64,4,0,4,0,0,0,0,0,2,0,1272,0.252169132232666,N/A,N/A,RIGHT,0,14
16,128,32,16,0,8,64,4,0,0,2,4,0,0,0,2,1272,0.17123103141784668,N/A,N/A,UP,0,10
16,128,32,16,0,8,64,8,0,0,2,2,0,0,2,0,1280,0.21784496307373047,N/A,N/A,RIGHT,0,14
16,128,32,16,0,8,64,8,0,0,0,4,0,2,0,2,1284,0.23333311080932617,N/A,N/A,RIGHT,0,13
16,128,32,16,0,8,64,8,0,0,0,4,2,0,0,4,1288,0.21309208869934082,N/A,N/A,UP,0,12
16,128,32,16,2,8,64,8,0,0,0,8,2,0,0,0,1296,0.2470400333404541,N/A,N/A,UP,0,12
16,128,32,16,4,8,64,16,0,0,0,0,0,2,0,0,1316,0.28563714027404785,N/A,N/A,UP,0,13
16,128,32,32,4,8,64,0,0,2,0,0,0,0,2,0,1348,0.3040618896484375,N/A,N/A,RIGHT,0,14
2,16,128,64,0,4,8,64,0,0,0,2,0,0,0,2,1412,0.2910771369934082,N/A,N/A,UP,0,0
2,16,128,128,0,4,8,4,0,0,0,2,0,0,0,0,1544,0.24915003776550293,N/A,N/A,RIGHT,0,11
0,2,16,256,2,4,8,4,0,0,0,2,0,0,0,0,1800,0.2555842399597168,N/A,N/A,UP,0,4
2,2,16,256,0,4,8,4,0,0,0,2,2,0,0,0,1800,0.34772300720214844,N/A,N/A,LEFT,0,12
4,16,256,2,4,8,4,0,2,0,0,0,2,0,0,0,1804,0.24033427238464355,N/A,N/A,UP,0,3
8,16,256,2,4,8,4,0,2,0,0,0,0,0,0,0,1816,0.1574559211730957,N/A,N/A,RIGHT,0,8
8,16,256,2,0,4,8,4,4,0,0,2,0,0,0,0,1816,0.2632179260253906,N/A,N/A,LEFT,0,8
8,16,256,2,4,8,4,0,4,2,0,0,0,0,2,0,1816,0.2690160274505615,N/A,N/A,UP,0,14
8,16,256,2,8,8,4,0,0,2,2,2,0,0,0,0,1824,0.3141617774963379,N/A,N/A,UP,0,11
16,16,256,4,0,8,4,0,0,2,2,0,0,0,2,0,1844,0.3838348388671875,N/A,N/A,RIGHT,0,14
2,32,256,4,0,0,8,4,0,0,0,4,0,0,0,2,1880,0.26857709884643555,N/A,N/A,UP,0,0
