Val0, Val1, Val2, Val3, Val4, Val5, Val6, Val7, Val8, Val9, Val10, Val11, Val12, Val13, Val14, Val15, Score, Agent, AgentHeur, Move, Trial 
0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, N/A, N/A, RIGHT, 0
0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, N/A, N/A, LEFT, 0
4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, N/A, N/A, LEFT, 0
4, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 4, N/A, N/A, UP, 0
4, 4, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 4, N/A, N/A, UP, 0
4, 4, 0, 2, 2, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, N/A, N/A, RIGHT, 0
0, 0, 8, 2, 0, 0, 0, 4, 2, 0, 0, 4, 0, 0, 0, 0, 16, N/A, N/A, UP, 0
2, 0, 8, 2, 0, 0, 0, 8, 0, 0, 0, 0, 0, 2, 0, 0, 24, N/A, N/A, DOWN, 0
0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 2, 2, 8, 8, 24, N/A, N/A, DOWN, 0
0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 4, 8, 8, 28, N/A, N/A, DOWN, 0
2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 4, 8, 8, 28, N/A, N/A, UP, 0
4, 4, 2, 2, 0, 2, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 32, N/A, N/A, LEFT, 0
8, 4, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 60, N/A, N/A, LEFT, 0
8, 4, 0, 0, 2, 16, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 60, N/A, N/A, RIGHT, 0
0, 0, 8, 4, 0, 2, 16, 2, 0, 0, 2, 0, 0, 0, 0, 2, 60, N/A, N/A, RIGHT, 0
0, 0, 8, 4, 2, 2, 16, 2, 0, 0, 0, 2, 0, 0, 0, 2, 60, N/A, N/A, LEFT, 0
8, 4, 0, 0, 4, 16, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 64, N/A, N/A, LEFT, 0
8, 4, 0, 0, 4, 16, 2, 0, 2, 2, 0, 0, 4, 0, 0, 0, 68, N/A, N/A, DOWN, 0
8, 0, 0, 0, 4, 4, 2, 0, 2, 16, 0, 0, 4, 2, 2, 0, 68, N/A, N/A, UP, 0
8, 4, 4, 0, 4, 16, 0, 0, 2, 2, 0, 0, 4, 0, 0, 2, 72, N/A, N/A, DOWN, 0
8, 2, 0, 0, 4, 4, 0, 0, 2, 16, 0, 0, 4, 2, 4, 2, 72, N/A, N/A, UP, 0
8, 2, 4, 2, 4, 4, 0, 0, 2, 16, 0, 0, 4, 2, 2, 0, 72, N/A, N/A, DOWN, 0
8, 2, 0, 0, 4, 4, 2, 0, 2, 16, 4, 0, 4, 2, 2, 2, 72, N/A, N/A, LEFT, 0
8, 2, 0, 0, 8, 2, 0, 2, 2, 16, 4, 0, 4, 4, 2, 0, 84, N/A, N/A, LEFT, 0
8, 2, 0, 0, 8, 4, 0, 0, 2, 16, 4, 0, 8, 2, 0, 2, 96, N/A, N/A, DOWN, 0
0, 2, 0, 0, 16, 4, 0, 0, 2, 16, 0, 2, 8, 2, 4, 2, 112, N/A, N/A, LEFT, 0
2, 0, 0, 0, 16, 4, 2, 0, 2, 16, 2, 0, 8, 2, 4, 2, 112, N/A, N/A, DOWN, 0
2, 0, 0, 0, 16, 4, 0, 0, 2, 16, 4, 2, 8, 2, 4, 2, 116, N/A, N/A, DOWN, 0
2, 0, 0, 0, 16, 4, 0, 0, 2, 16, 0, 4, 8, 2, 8, 4, 128, N/A, N/A, DOWN, 0
2, 0, 0, 0, 16, 4, 0, 0, 2, 16, 2, 0, 8, 2, 8, 8, 136, N/A, N/A, RIGHT, 0
0, 0, 0, 2, 2, 0, 16, 4, 0, 2, 16, 2, 0, 8, 2, 16, 152, N/A, N/A, DOWN, 0
0, 0, 0, 2, 2, 0, 0, 4, 0, 2, 32, 2, 2, 8, 2, 16, 184, N/A, N/A, LEFT, 0
2, 0, 0, 0, 2, 4, 2, 0, 2, 32, 2, 0, 2, 8, 2, 16, 184, N/A, N/A, UP, 0
4, 4, 4, 16, 4, 32, 2, 0, 4, 8, 0, 0, 0, 0, 0, 0, 196, N/A, N/A, LEFT, 0
8, 4, 16, 0, 4, 32, 2, 0, 4, 8, 0, 0, 0, 2, 0, 0, 204, N/A, N/A, DOWN, 0
0, 4, 0, 0, 0, 32, 0, 0, 2, 8, 16, 0, 16, 2, 2, 0, 228, N/A, N/A, RIGHT, 0
0, 0, 0, 4, 0, 0, 0, 32, 0, 2, 8, 16, 0, 2, 16, 4, 232, N/A, N/A, UP, 0
0, 4, 8, 4, 0, 0, 16, 32, 0, 2, 0, 16, 0, 0, 0, 4, 236, N/A, N/A, DOWN, 0
0, 0, 0, 4, 0, 0, 0, 32, 0, 4, 8, 16, 2, 2, 16, 4, 236, N/A, N/A, RIGHT, 0
0, 2, 0, 4, 0, 0, 0, 32, 0, 4, 8, 16, 0, 4, 16, 4, 240, N/A, N/A, UP, 0
0, 2, 8, 4, 0, 8, 16, 32, 0, 0, 0, 16, 0, 2, 0, 4, 248, N/A, N/A, DOWN, 0
0, 0, 0, 4, 2, 2, 0, 32, 0, 8, 8, 16, 0, 2, 16, 4, 248, N/A, N/A, UP, 0
2, 2, 8, 4, 0, 8, 16, 32, 0, 2, 2, 16, 0, 0, 0, 4, 248, N/A, N/A, LEFT, 0
4, 8, 4, 0, 8, 16, 32, 0, 4, 16, 0, 2, 4, 0, 0, 0, 256, N/A, N/A, DOWN, 0
0, 0, 0, 0, 0, 0, 2, 0, 4, 8, 4, 0, 16, 32, 32, 2, 312, N/A, N/A, LEFT, 0
2, 0, 0, 0, 2, 0, 0, 0, 4, 8, 4, 0, 16, 64, 2, 0, 376, N/A, N/A, UP, 0
8, 8, 4, 0, 16, 64, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 388, N/A, N/A, DOWN, 0
0, 0, 0, 0, 0, 2, 0, 0, 8, 8, 4, 0, 16, 64, 2, 4, 388, N/A, N/A, UP, 0
8, 2, 4, 4, 16, 8, 2, 0, 0, 64, 0, 0, 2, 0, 0, 0, 388, N/A, N/A, DOWN, 0
0, 0, 0, 0, 8, 2, 0, 2, 16, 8, 4, 0, 2, 64, 2, 4, 388, N/A, N/A, UP, 0
8, 2, 4, 2, 16, 8, 2, 4, 2, 64, 0, 2, 0, 0, 0, 0, 388, N/A, N/A, DOWN, 0
0, 0, 0, 0, 8, 2, 2, 2, 16, 8, 4, 4, 2, 64, 2, 2, 388, N/A, N/A, LEFT, 0
0, 0, 2, 0, 8, 4, 2, 0, 16, 8, 8, 0, 2, 64, 4, 0, 404, N/A, N/A, RIGHT, 0
0, 2, 0, 2, 0, 8, 4, 2, 0, 0, 0, 32, 0, 2, 64, 4, 452, N/A, N/A, UP, 0
0, 2, 4, 4, 0, 8, 64, 32, 0, 2, 0, 4, 0, 2, 0, 0, 456, N/A, N/A, RIGHT, 0
0, 2, 2, 8, 0, 8, 64, 32, 0, 0, 2, 4, 0, 0, 0, 2, 464, N/A, N/A, RIGHT, 0
2, 0, 4, 8, 0, 8, 64, 32, 0, 0, 2, 4, 0, 0, 0, 2, 468, N/A, N/A, UP, 0
2, 8, 4, 8, 0, 0, 64, 32, 0, 0, 2, 4, 2, 0, 0, 2, 468, N/A, N/A, LEFT, 0
2, 8, 4, 8, 64, 32, 0, 0, 2, 4, 0, 0, 4, 0, 2, 0, 472, N/A, N/A, RIGHT, 0
2, 8, 4, 8, 2, 0, 64, 32, 0, 0, 2, 4, 0, 0, 4, 2, 472, N/A, N/A, DOWN, 0
2, 0, 4, 8, 0, 0, 64, 32, 0, 0, 2, 4, 4, 8, 4, 2, 476, N/A, N/A, RIGHT, 0
2, 2, 4, 8, 0, 0, 64, 32, 0, 0, 2, 4, 4, 8, 4, 2, 476, N/A, N/A, RIGHT, 0
0, 4, 4, 8, 0, 2, 64, 32, 0, 0, 2, 4, 4, 8, 4, 2, 480, N/A, N/A, DOWN, 0
0, 2, 4, 8, 0, 4, 64, 32, 0, 2, 2, 4, 4, 8, 4, 2, 480, N/A, N/A, LEFT, 0
2, 4, 8, 2, 4, 64, 32, 0, 8, 0, 0, 0, 4, 8, 4, 2, 492, N/A, N/A, UP, 0
2, 4, 8, 4, 4, 64, 32, 0, 8, 8, 4, 0, 4, 0, 2, 0, 496, N/A, N/A, RIGHT, 0
2, 4, 8, 4, 0, 4, 64, 32, 0, 0, 16, 4, 0, 2, 4, 2, 512, N/A, N/A, UP, 0
2, 8, 8, 4, 2, 2, 64, 32, 0, 0, 16, 4, 0, 0, 4, 2, 520, N/A, N/A, RIGHT, 0
0, 2, 16, 4, 2, 4, 64, 32, 0, 0, 16, 4, 0, 0, 4, 2, 540, N/A, N/A, LEFT, 0
2, 16, 4, 0, 2, 4, 64, 32, 16, 4, 0, 0, 4, 2, 2, 0, 540, N/A, N/A, UP, 0
4, 16, 4, 32, 16, 8, 64, 0, 4, 2, 2, 0, 0, 2, 0, 0, 552, N/A, N/A, LEFT, 0
4, 16, 4, 32, 16, 8, 64, 2, 4, 4, 0, 0, 2, 0, 0, 0, 556, N/A, N/A, DOWN, 0
4, 0, 0, 0, 16, 16, 0, 2, 4, 8, 4, 32, 2, 4, 64, 2, 556, N/A, N/A, RIGHT, 0
0, 0, 0, 4, 2, 0, 32, 2, 4, 8, 4, 32, 2, 4, 64, 2, 588, N/A, N/A, RIGHT, 0
0, 0, 0, 4, 4, 2, 32, 2, 4, 8, 4, 32, 2, 4, 64, 2, 588, N/A, N/A, UP, 0
8, 2, 32, 4, 2, 8, 4, 2, 0, 4, 64, 32, 0, 0, 2, 2, 596, N/A, N/A, DOWN, 0
0, 0, 32, 4, 2, 2, 4, 2, 8, 8, 64, 32, 2, 4, 2, 2, 596, N/A, N/A, RIGHT, 0
0, 0, 32, 4, 2, 4, 4, 2, 0, 16, 64, 32, 0, 0, 2, 8, 628, N/A, N/A, UP, 0
2, 4, 32, 4, 0, 16, 4, 2, 0, 0, 64, 32, 2, 0, 2, 8, 628, N/A, N/A, LEFT, 0
2, 4, 32, 4, 16, 4, 2, 0, 64, 32, 0, 2, 4, 8, 0, 0, 632, N/A, N/A, LEFT, 0
2, 4, 32, 4, 16, 4, 2, 0, 64, 32, 2, 2, 4, 8, 0, 0, 632, N/A, N/A, RIGHT, 0
2, 4, 32, 4, 0, 16, 4, 2, 0, 64, 32, 4, 2, 0, 4, 8, 636, N/A, N/A, RIGHT, 0
2, 4, 32, 4, 0, 16, 4, 2, 0, 64, 32, 4, 2, 2, 4, 8, 636, N/A, N/A, DOWN, 0
0, 4, 32, 4, 2, 16, 4, 2, 0, 64, 32, 4, 4, 2, 4, 8, 640, N/A, N/A, UP, 0
2, 4, 32, 4, 4, 16, 4, 2, 2, 64, 32, 4, 0, 2, 4, 8, 640, N/A, N/A, DOWN, 0
2, 4, 32, 4, 2, 16, 4, 2, 4, 64, 32, 4, 2, 2, 4, 8, 640, N/A, N/A, RIGHT, 0
2, 4, 32, 4, 2, 16, 4, 2, 4, 64, 32, 4, 2, 4, 4, 8, 644, N/A, N/A, DOWN, 0
2, 4, 32, 4, 4, 16, 4, 2, 4, 64, 32, 4, 2, 4, 4, 8, 648, N/A, N/A, UP, 0
2, 4, 32, 4, 8, 16, 4, 2, 2, 64, 32, 4, 2, 4, 4, 8, 656, N/A, N/A, LEFT, 0
2, 4, 32, 4, 8, 16, 4, 2, 2, 64, 32, 4, 2, 16, 0, 2, 680, N/A, N/A, RIGHT, 0
2, 4, 32, 4, 8, 16, 4, 2, 2, 64, 32, 4, 2, 2, 16, 2, 680, N/A, N/A, LEFT, 0
2, 4, 32, 4, 8, 16, 4, 2, 2, 64, 32, 4, 4, 16, 2, 2, 684, N/A, N/A, RIGHT, 0
2, 4, 32, 4, 8, 16, 4, 2, 2, 64, 32, 4, 2, 4, 16, 4, 688, N/A, N/A, DOWN, 0
4, 4, 32, 0, 2, 16, 4, 4, 8, 64, 32, 2, 4, 4, 16, 8, 700, N/A, N/A, UP, 0
4, 4, 32, 4, 2, 16, 4, 2, 8, 64, 32, 8, 4, 4, 16, 2, 700, N/A, N/A, RIGHT, 0
2, 8, 32, 4, 2, 16, 4, 2, 8, 64, 32, 8, 0, 8, 16, 2, 716, N/A, N/A, DOWN, 0
0, 8, 32, 4, 2, 16, 4, 2, 4, 64, 32, 8, 8, 8, 16, 2, 720, N/A, N/A, RIGHT, 0
2, 8, 32, 4, 2, 16, 4, 2, 4, 64, 32, 8, 0, 16, 16, 2, 736, N/A, N/A, RIGHT, 0
2, 8, 32, 4, 2, 16, 4, 2, 4, 64, 32, 8, 0, 2, 32, 2, 768, N/A, N/A, UP, 0
8, 8, 32, 4, 2, 16, 4, 2, 0, 64, 64, 8, 0, 2, 0, 2, 844, N/A, N/A, DOWN, 0
0, 8, 0, 4, 2, 16, 32, 2, 8, 64, 4, 8, 2, 2, 64, 2, 844, N/A, N/A, UP, 0
2, 8, 32, 4, 8, 16, 4, 2, 2, 64, 64, 8, 0, 2, 2, 2, 844, N/A, N/A, LEFT, 0
2, 8, 32, 4, 8, 16, 4, 2, 2, 128, 8, 2, 4, 2, 0, 0, 976, N/A, N/A, DOWN, 0
2, 8, 2, 0, 8, 16, 32, 0, 2, 128, 4, 0, 4, 2, 8, 8, 988, N/A, N/A, RIGHT, 0
0, 2, 8, 2, 0, 8, 16, 32, 2, 2, 128, 4, 0, 4, 2, 16, 1004, N/A, N/A, DOWN, 0
2, 2, 8, 2, 0, 8, 16, 32, 0, 2, 128, 4, 2, 4, 2, 16, 1004, N/A, N/A, LEFT, 0
4, 8, 2, 0, 8, 16, 32, 2, 2, 128, 4, 0, 2, 4, 2, 16, 1008, N/A, N/A, DOWN, 0
0, 8, 2, 0, 4, 16, 32, 2, 8, 128, 4, 2, 4, 4, 2, 16, 1012, N/A, N/A, UP, 0
4, 8, 2, 4, 8, 16, 32, 16, 4, 128, 4, 2, 0, 4, 2, 0, 1016, N/A, N/A, LEFT, 0
4, 8, 2, 4, 8, 16, 32, 16, 4, 128, 4, 2, 4, 2, 2, 0, 1016, N/A, N/A, RIGHT, 0
4, 8, 2, 4, 8, 16, 32, 16, 4, 128, 4, 2, 0, 0, 2, 8, 1028, N/A, N/A, DOWN, 0
2, 0, 2, 4, 4, 8, 32, 16, 8, 16, 4, 2, 4, 128, 2, 8, 1028, N/A, N/A, RIGHT, 0
0, 2, 4, 4, 4, 8, 32, 16, 8, 16, 4, 2, 4, 128, 2, 8, 1032, N/A, N/A, RIGHT, 0
2, 0, 2, 8, 4, 8, 32, 16, 8, 16, 4, 2, 4, 128, 2, 8, 1040, N/A, N/A, UP, 0
2, 8, 2, 8, 4, 16, 32, 16, 8, 128, 4, 2, 4, 2, 2, 8, 1040, N/A, N/A, RIGHT, 0
2, 8, 2, 8, 4, 16, 32, 16, 8, 128, 4, 2, 2, 0, 8, 8, 1052, N/A, N/A, LEFT, 0
2, 8, 2, 8, 4, 16, 32, 16, 8, 128, 4, 2, 2, 16, 0, 2, 1068, N/A, N/A, RIGHT, 0
2, 8, 2, 8, 4, 16, 32, 16, 8, 128, 4, 2, 2, 2, 16, 2, 1068, N/A, N/A, LEFT, 0
2, 8, 2, 8, 4, 16, 32, 16, 8, 128, 4, 2, 4, 16, 2, 2, 1072, N/A, N/A, RIGHT, 0
0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, N/A, N/A, UP, 1
0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, N/A, N/A, RIGHT, 1
0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4, N/A, N/A, RIGHT, 1
0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 4, N/A, N/A, RIGHT, 1
0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 4, 8, N/A, N/A, UP, 1
2, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 4, 0, 0, 0, 0, 8, N/A, N/A, RIGHT, 1
0, 0, 2, 4, 0, 0, 0, 2, 4, 0, 2, 4, 0, 0, 0, 0, 8, N/A, N/A, RIGHT, 1
0, 0, 2, 4, 0, 0, 0, 2, 0, 4, 2, 4, 0, 0, 2, 0, 8, N/A, N/A, UP, 1
0, 4, 4, 4, 0, 0, 2, 2, 0, 0, 0, 4, 0, 2, 0, 0, 12, N/A, N/A, UP, 1
0, 4, 4, 4, 0, 2, 2, 2, 0, 2, 0, 4, 0, 0, 0, 0, 12, N/A, N/A, RIGHT, 1
0, 0, 4, 8, 0, 0, 2, 4, 0, 0, 2, 4, 2, 0, 0, 0, 24, N/A, N/A, RIGHT, 1
0, 0, 4, 8, 0, 0, 2, 4, 0, 0, 2, 4, 2, 0, 0, 2, 24, N/A, N/A, DOWN, 1
0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 0, 8, 2, 60, N/A, N/A, DOWN, 1
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 16, 2, 2, 8, 2, 60, N/A, N/A, LEFT, 1
2, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 4, 8, 2, 2, 64, N/A, N/A, LEFT, 1
2, 0, 0, 2, 0, 0, 0, 0, 16, 0, 0, 0, 4, 8, 4, 0, 68, N/A, N/A, DOWN, 1
0, 0, 0, 0, 2, 0, 0, 0, 16, 0, 2, 0, 4, 8, 4, 2, 68, N/A, N/A, RIGHT, 1
0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 16, 2, 4, 8, 4, 2, 68, N/A, N/A, LEFT, 1
0, 0, 0, 0, 4, 2, 0, 0, 16, 2, 0, 0, 4, 8, 4, 2, 72, N/A, N/A, UP, 1
4, 4, 4, 2, 16, 8, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 76, N/A, N/A, LEFT, 1
8, 4, 2, 0, 16, 8, 2, 0, 4, 4, 0, 0, 0, 0, 0, 0, 84, N/A, N/A, UP, 1
8, 4, 4, 4, 16, 8, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 88, N/A, N/A, RIGHT, 1
2, 8, 4, 8, 0, 0, 16, 8, 0, 0, 0, 8, 0, 0, 0, 0, 104, N/A, N/A, LEFT, 1
2, 8, 4, 8, 16, 8, 0, 0, 8, 0, 2, 0, 0, 0, 0, 0, 104, N/A, N/A, UP, 1
2, 16, 4, 8, 16, 0, 2, 0, 8, 0, 0, 0, 0, 0, 0, 2, 120, N/A, N/A, UP, 1
2, 16, 4, 8, 16, 0, 2, 2, 8, 0, 0, 0, 4, 0, 0, 0, 120, N/A, N/A, DOWN, 1
2, 0, 0, 0, 16, 0, 0, 0, 8, 2, 4, 8, 4, 16, 2, 2, 120, N/A, N/A, UP, 1
2, 2, 4, 8, 16, 16, 2, 2, 8, 0, 2, 0, 4, 0, 0, 0, 120, N/A, N/A, UP, 1
2, 2, 4, 8, 16, 16, 4, 2, 8, 0, 0, 2, 4, 0, 0, 0, 124, N/A, N/A, LEFT, 1
16, 0, 0, 0, 32, 4, 2, 0, 8, 2, 2, 0, 4, 0, 0, 0, 184, N/A, N/A, RIGHT, 1
4, 0, 0, 16, 0, 32, 4, 2, 0, 0, 8, 4, 0, 0, 0, 4, 188, N/A, N/A, RIGHT, 1
2, 0, 4, 16, 0, 32, 4, 2, 0, 0, 8, 4, 0, 0, 0, 4, 188, N/A, N/A, LEFT, 1
2, 4, 16, 0, 32, 4, 2, 0, 8, 4, 0, 0, 4, 2, 0, 0, 188, N/A, N/A, DOWN, 1
2, 0, 0, 0, 32, 4, 2, 0, 8, 8, 16, 0, 4, 2, 2, 0, 196, N/A, N/A, LEFT, 1
2, 2, 0, 0, 32, 4, 2, 0, 32, 0, 0, 0, 4, 4, 0, 0, 248, N/A, N/A, LEFT, 1
4, 0, 2, 0, 32, 4, 2, 0, 32, 0, 0, 0, 8, 0, 0, 0, 260, N/A, N/A, RIGHT, 1
0, 0, 4, 2, 0, 32, 4, 2, 0, 0, 0, 32, 2, 0, 0, 8, 260, N/A, N/A, RIGHT, 1
2, 0, 4, 2, 0, 32, 4, 2, 0, 0, 0, 32, 0, 0, 2, 8, 260, N/A, N/A, LEFT, 1
2, 4, 2, 0, 32, 4, 2, 0, 32, 0, 0, 0, 2, 8, 2, 0, 260, N/A, N/A, DOWN, 1
0, 2, 0, 0, 2, 0, 0, 0, 64, 8, 2, 0, 2, 8, 4, 0, 336, N/A, N/A, UP, 1
2, 2, 2, 0, 64, 16, 4, 0, 2, 0, 0, 0, 0, 0, 0, 2, 352, N/A, N/A, LEFT, 1
4, 2, 0, 0, 64, 16, 4, 0, 2, 0, 0, 0, 2, 0, 2, 0, 356, N/A, N/A, UP, 1
4, 2, 4, 0, 64, 16, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 360, N/A, N/A, DOWN, 1
0, 0, 0, 2, 4, 2, 0, 0, 64, 16, 4, 0, 4, 2, 2, 0, 360, N/A, N/A, LEFT, 1
2, 0, 0, 4, 4, 2, 0, 0, 64, 16, 4, 0, 4, 4, 0, 0, 364, N/A, N/A, LEFT, 1
2, 4, 2, 0, 4, 2, 0, 0, 64, 16, 4, 0, 8, 0, 0, 0, 372, N/A, N/A, RIGHT, 1
0, 2, 4, 2, 0, 0, 4, 2, 2, 64, 16, 4, 0, 0, 0, 8, 372, N/A, N/A, DOWN, 1
2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 8, 4, 2, 64, 16, 8, 384, N/A, N/A, DOWN, 1
0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 8, 8, 4, 64, 16, 8, 396, N/A, N/A, LEFT, 1
0, 0, 2, 0, 2, 0, 0, 0, 2, 16, 0, 0, 4, 64, 16, 8, 412, N/A, N/A, UP, 1
8, 16, 2, 8, 0, 64, 16, 0, 0, 0, 0, 2, 0, 0, 0, 0, 424, N/A, N/A, UP, 1
8, 16, 2, 8, 0, 64, 16, 2, 0, 0, 0, 0, 2, 0, 0, 0, 424, N/A, N/A, LEFT, 1
8, 16, 2, 8, 64, 16, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 424, N/A, N/A, RIGHT, 1
8, 16, 2, 8, 0, 64, 16, 2, 0, 0, 0, 2, 0, 0, 2, 2, 424, N/A, N/A, LEFT, 1
8, 16, 2, 8, 64, 16, 2, 0, 2, 0, 0, 0, 4, 0, 2, 0, 428, N/A, N/A, RIGHT, 1
8, 16, 2, 8, 0, 64, 16, 2, 0, 0, 0, 2, 0, 2, 4, 2, 428, N/A, N/A, LEFT, 1
8, 16, 2, 8, 64, 16, 2, 0, 2, 0, 0, 2, 2, 4, 2, 0, 428, N/A, N/A, LEFT, 1
8, 16, 2, 8, 64, 16, 2, 0, 4, 2, 0, 0, 2, 4, 2, 0, 432, N/A, N/A, UP, 1
8, 32, 4, 8, 64, 2, 2, 0, 4, 4, 2, 0, 2, 0, 0, 0, 468, N/A, N/A, LEFT, 1
8, 32, 4, 8, 64, 4, 0, 0, 8, 2, 0, 0, 2, 2, 0, 0, 480, N/A, N/A, DOWN, 1
8, 0, 0, 0, 64, 0, 0, 0, 8, 32, 0, 2, 2, 8, 4, 8, 492, N/A, N/A, LEFT, 1
8, 0, 0, 0, 64, 0, 0, 2, 8, 32, 2, 0, 2, 8, 4, 8, 492, N/A, N/A, DOWN, 1
8, 0, 0, 2, 64, 0, 0, 0, 8, 32, 2, 2, 2, 8, 4, 8, 492, N/A, N/A, DOWN, 1
8, 0, 0, 0, 64, 2, 0, 0, 8, 32, 2, 4, 2, 8, 4, 8, 496, N/A, N/A, UP, 1
8, 2, 2, 4, 64, 32, 4, 8, 8, 8, 2, 0, 2, 0, 0, 0, 496, N/A, N/A, RIGHT, 1
2, 8, 4, 4, 64, 32, 4, 8, 0, 0, 16, 2, 0, 0, 0, 2, 516, N/A, N/A, LEFT, 1
2, 8, 8, 0, 64, 32, 4, 8, 16, 2, 0, 0, 2, 2, 0, 0, 524, N/A, N/A, LEFT, 1
2, 16, 0, 0, 64, 32, 4, 8, 16, 2, 0, 2, 4, 0, 0, 0, 544, N/A, N/A, LEFT, 1
2, 16, 0, 0, 64, 32, 4, 8, 16, 4, 0, 0, 4, 0, 0, 2, 548, N/A, N/A, RIGHT, 1
0, 0, 2, 16, 64, 32, 4, 8, 0, 0, 16, 4, 2, 0, 4, 2, 548, N/A, N/A, LEFT, 1
2, 16, 2, 0, 64, 32, 4, 8, 16, 4, 0, 0, 2, 4, 2, 0, 548, N/A, N/A, DOWN, 1
2, 0, 0, 0, 64, 16, 2, 2, 16, 32, 4, 0, 2, 8, 2, 8, 556, N/A, N/A, LEFT, 1
2, 0, 2, 0, 64, 16, 4, 0, 16, 32, 4, 0, 2, 8, 2, 8, 560, N/A, N/A, UP, 1
2, 16, 2, 8, 64, 32, 8, 0, 16, 8, 2, 0, 2, 0, 2, 0, 568, N/A, N/A, LEFT, 1
2, 16, 2, 8, 64, 32, 8, 0, 16, 8, 2, 0, 4, 2, 0, 0, 572, N/A, N/A, RIGHT, 1
2, 16, 2, 8, 0, 64, 32, 8, 0, 16, 8, 2, 0, 2, 4, 2, 572, N/A, N/A, UP, 1
2, 16, 2, 16, 0, 64, 32, 4, 0, 16, 8, 0, 0, 2, 4, 2, 592, N/A, N/A, RIGHT, 1
2, 16, 2, 16, 0, 64, 32, 4, 0, 2, 16, 8, 0, 2, 4, 2, 592, N/A, N/A, LEFT, 1
2, 16, 2, 16, 64, 32, 4, 2, 2, 16, 8, 0, 2, 4, 2, 0, 592, N/A, N/A, UP, 1
2, 16, 2, 16, 64, 32, 4, 2, 4, 16, 8, 0, 4, 4, 2, 0, 596, N/A, N/A, UP, 1
2, 16, 2, 16, 64, 32, 4, 2, 8, 16, 8, 0, 0, 4, 2, 2, 604, N/A, N/A, DOWN, 1
2, 16, 2, 0, 2, 32, 4, 0, 64, 16, 8, 16, 8, 4, 2, 4, 608, N/A, N/A, DOWN, 1
0, 16, 2, 2, 4, 32, 4, 0, 64, 16, 8, 16, 8, 4, 2, 4, 612, N/A, N/A, LEFT, 1
16, 4, 0, 0, 4, 32, 4, 2, 64, 16, 8, 16, 8, 4, 2, 4, 616, N/A, N/A, RIGHT, 1
2, 0, 16, 4, 4, 32, 4, 2, 64, 16, 8, 16, 8, 4, 2, 4, 616, N/A, N/A, RIGHT, 1
2, 2, 16, 4, 4, 32, 4, 2, 64, 16, 8, 16, 8, 4, 2, 4, 616, N/A, N/A, LEFT, 1
4, 16, 4, 2, 4, 32, 4, 2, 64, 16, 8, 16, 8, 4, 2, 4, 620, N/A, N/A, UP, 1
8, 16, 16, 4, 64, 32, 2, 16, 8, 16, 0, 4, 2, 4, 0, 0, 656, N/A, N/A, LEFT, 1
8, 32, 4, 0, 64, 32, 2, 16, 8, 16, 4, 0, 2, 4, 0, 2, 688, N/A, N/A, UP, 1
8, 64, 4, 16, 64, 16, 2, 2, 8, 4, 4, 2, 2, 0, 0, 0, 752, N/A, N/A, DOWN, 1
8, 0, 0, 2, 64, 64, 4, 0, 8, 16, 2, 16, 2, 4, 4, 4, 756, N/A, N/A, LEFT, 1
8, 2, 0, 2, 128, 4, 0, 0, 8, 16, 2, 16, 2, 8, 4, 0, 892, N/A, N/A, DOWN, 1
